"lb";"up";"alpha";"K";"name";"t"
"1155";-2.77177836256632;2.77177836256632;0.01;2;"PK";0.5
"272";-2.77177836256632;2.77177836256632;0.01;2;"PK";1
"1156";-2.87296500656428;2.87296500656428;0.01;3;"PK";0.333333333333333
"273";-2.87296500656428;2.87296500656428;0.01;3;"PK";0.666666666666667
"368";-2.87296500656428;2.87296500656428;0.01;3;"PK";1
"1157";-2.93865701646475;2.93865701646475;0.01;4;"PK";0.25
"274";-2.93865701646475;2.93865701646475;0.01;4;"PK";0.5
"369";-2.93865701646475;2.93865701646475;0.01;4;"PK";0.75
"464";-2.93865701646475;2.93865701646475;0.01;4;"PK";1
"1158";-2.98625120247781;2.98625120247781;0.01;5;"PK";0.2
"275";-2.98625120247781;2.98625120247781;0.01;5;"PK";0.4
"370";-2.98625120247781;2.98625120247781;0.01;5;"PK";0.6
"465";-2.98625120247781;2.98625120247781;0.01;5;"PK";0.8
"560";-2.98625120247781;2.98625120247781;0.01;5;"PK";1
"1159";-3.02304231485092;3.02304231485092;0.01;6;"PK";0.166666666666667
"276";-3.02304231485092;3.02304231485092;0.01;6;"PK";0.333333333333333
"371";-3.02304231485092;3.02304231485092;0.01;6;"PK";0.5
"466";-3.02304231485092;3.02304231485092;0.01;6;"PK";0.666666666666667
"561";-3.02304231485092;3.02304231485092;0.01;6;"PK";0.833333333333333
"656";-3.02304231485092;3.02304231485092;0.01;6;"PK";1
"1160";-3.05274949638748;3.05274949638748;0.01;7;"PK";0.142857142857143
"277";-3.05274949638748;3.05274949638748;0.01;7;"PK";0.285714285714286
"372";-3.05274949638748;3.05274949638748;0.01;7;"PK";0.428571428571429
"467";-3.05274949638748;3.05274949638748;0.01;7;"PK";0.571428571428571
"562";-3.05274949638748;3.05274949638748;0.01;7;"PK";0.714285714285714
"657";-3.05274949638748;3.05274949638748;0.01;7;"PK";0.857142857142857
"752";-3.05274949638748;3.05274949638748;0.01;7;"PK";1
"1161";-3.07747737347093;3.07747737347093;0.01;8;"PK";0.125
"278";-3.07747737347093;3.07747737347093;0.01;8;"PK";0.25
"373";-3.07747737347093;3.07747737347093;0.01;8;"PK";0.375
"468";-3.07747737347093;3.07747737347093;0.01;8;"PK";0.5
"563";-3.07747737347093;3.07747737347093;0.01;8;"PK";0.625
"658";-3.07747737347093;3.07747737347093;0.01;8;"PK";0.75
"753";-3.07747737347093;3.07747737347093;0.01;8;"PK";0.875
"848";-3.07747737347093;3.07747737347093;0.01;8;"PK";1
"1162";-3.0985410444602;3.0985410444602;0.01;9;"PK";0.111111111111111
"279";-3.0985410444602;3.0985410444602;0.01;9;"PK";0.222222222222222
"374";-3.0985410444602;3.0985410444602;0.01;9;"PK";0.333333333333333
"469";-3.0985410444602;3.0985410444602;0.01;9;"PK";0.444444444444444
"564";-3.0985410444602;3.0985410444602;0.01;9;"PK";0.555555555555556
"659";-3.0985410444602;3.0985410444602;0.01;9;"PK";0.666666666666667
"754";-3.0985410444602;3.0985410444602;0.01;9;"PK";0.777777777777778
"849";-3.0985410444602;3.0985410444602;0.01;9;"PK";0.888888888888889
"944";-3.0985410444602;3.0985410444602;0.01;9;"PK";1
"1163";-3.11680864463189;3.11680864463189;0.01;10;"PK";0.1
"280";-3.11680864463189;3.11680864463189;0.01;10;"PK";0.2
"375";-3.11680864463189;3.11680864463189;0.01;10;"PK";0.3
"470";-3.11680864463189;3.11680864463189;0.01;10;"PK";0.4
"565";-3.11680864463189;3.11680864463189;0.01;10;"PK";0.5
"660";-3.11680864463189;3.11680864463189;0.01;10;"PK";0.6
"755";-3.11680864463189;3.11680864463189;0.01;10;"PK";0.7
"850";-3.11680864463189;3.11680864463189;0.01;10;"PK";0.8
"945";-3.11680864463189;3.11680864463189;0.01;10;"PK";0.9
"1040";-3.11680864463189;3.11680864463189;0.01;10;"PK";1
"1164";-3.13288012692676;3.13288012692676;0.01;11;"PK";0.0909090909090909
"281";-3.13288012692676;3.13288012692676;0.01;11;"PK";0.181818181818182
"376";-3.13288012692676;3.13288012692676;0.01;11;"PK";0.272727272727273
"471";-3.13288012692676;3.13288012692676;0.01;11;"PK";0.363636363636364
"566";-3.13288012692676;3.13288012692676;0.01;11;"PK";0.454545454545455
"661";-3.13288012692676;3.13288012692676;0.01;11;"PK";0.545454545454545
"756";-3.13288012692676;3.13288012692676;0.01;11;"PK";0.636363636363636
"851";-3.13288012692676;3.13288012692676;0.01;11;"PK";0.727272727272727
"946";-3.13288012692676;3.13288012692676;0.01;11;"PK";0.818181818181818
"1041";-3.13288012692676;3.13288012692676;0.01;11;"PK";0.909090909090909
"1165";-3.13288012692676;3.13288012692676;0.01;11;"PK";1
"1166";-3.14718683976276;3.14718683976276;0.01;12;"PK";0.0833333333333333
"282";-3.14718683976276;3.14718683976276;0.01;12;"PK";0.166666666666667
"377";-3.14718683976276;3.14718683976276;0.01;12;"PK";0.25
"472";-3.14718683976276;3.14718683976276;0.01;12;"PK";0.333333333333333
"567";-3.14718683976276;3.14718683976276;0.01;12;"PK";0.416666666666667
"662";-3.14718683976276;3.14718683976276;0.01;12;"PK";0.5
"757";-3.14718683976276;3.14718683976276;0.01;12;"PK";0.583333333333333
"852";-3.14718683976276;3.14718683976276;0.01;12;"PK";0.666666666666667
"947";-3.14718683976276;3.14718683976276;0.01;12;"PK";0.75
"1042";-3.14718683976276;3.14718683976276;0.01;12;"PK";0.833333333333333
"1167";-3.14718683976276;3.14718683976276;0.01;12;"PK";0.916666666666667
"1235";-3.14718683976276;3.14718683976276;0.01;12;"PK";1
"1168";-3.16006140462273;3.16006140462273;0.01;13;"PK";0.0769230769230769
"283";-3.16006140462273;3.16006140462273;0.01;13;"PK";0.153846153846154
"378";-3.16006140462273;3.16006140462273;0.01;13;"PK";0.230769230769231
"473";-3.16006140462273;3.16006140462273;0.01;13;"PK";0.307692307692308
"568";-3.16006140462273;3.16006140462273;0.01;13;"PK";0.384615384615385
"663";-3.16006140462273;3.16006140462273;0.01;13;"PK";0.461538461538462
"758";-3.16006140462273;3.16006140462273;0.01;13;"PK";0.538461538461539
"853";-3.16006140462273;3.16006140462273;0.01;13;"PK";0.615384615384615
"948";-3.16006140462273;3.16006140462273;0.01;13;"PK";0.692307692307692
"1043";-3.16006140462273;3.16006140462273;0.01;13;"PK";0.769230769230769
"1169";-3.16006140462273;3.16006140462273;0.01;13;"PK";0.846153846153846
"1236";-3.16006140462273;3.16006140462273;0.01;13;"PK";0.923076923076923
"1331";-3.16006140462273;3.16006140462273;0.01;13;"PK";1
"1170";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.0714285714285714
"284";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.142857142857143
"379";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.214285714285714
"474";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.285714285714286
"569";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.357142857142857
"664";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.428571428571429
"759";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.5
"854";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.571428571428571
"949";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.642857142857143
"1044";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.714285714285714
"1171";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.785714285714286
"1237";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.857142857142857
"1332";-3.17172332395902;3.17172332395902;0.01;14;"PK";0.928571428571428
"1428";-3.17172332395902;3.17172332395902;0.01;14;"PK";1
"1172";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.0666666666666667
"285";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.133333333333333
"380";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.2
"475";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.266666666666667
"570";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.333333333333333
"665";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.4
"760";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.466666666666667
"855";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.533333333333333
"950";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.6
"1045";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.666666666666667
"1173";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.733333333333333
"1238";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.8
"1333";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.866666666666667
"1429";-3.18236850514574;3.18236850514574;0.01;15;"PK";0.933333333333333
"1525";-3.18236850514574;3.18236850514574;0.01;15;"PK";1
"1174";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.0625
"286";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.125
"381";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.1875
"476";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.25
"571";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.3125
"666";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.375
"761";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.4375
"856";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.5
"951";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.5625
"1046";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.625
"1175";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.6875
"1239";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.75
"1334";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.8125
"1430";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.875
"1526";-3.1921444411465;3.1921444411465;0.01;16;"PK";0.9375
"1621";-3.1921444411465;3.1921444411465;0.01;16;"PK";1
"1176";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.0588235294117647
"287";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.117647058823529
"382";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.176470588235294
"477";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.235294117647059
"572";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.294117647058824
"667";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.352941176470588
"762";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.411764705882353
"857";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.470588235294118
"952";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.529411764705882
"1047";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.588235294117647
"1177";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.647058823529412
"1240";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.705882352941176
"1335";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.764705882352941
"1431";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.823529411764706
"1527";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.882352941176471
"1622";-3.20115689875644;3.20115689875644;0.01;17;"PK";0.941176470588235
"1716";-3.20115689875644;3.20115689875644;0.01;17;"PK";1
"1178";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.0555555555555556
"288";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.111111111111111
"383";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.166666666666667
"478";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.222222222222222
"573";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.277777777777778
"668";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.333333333333333
"763";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.388888888888889
"858";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.444444444444444
"953";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.5
"1048";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.555555555555556
"1179";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.611111111111111
"1241";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.666666666666667
"1336";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.722222222222222
"1432";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.777777777777778
"1528";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.833333333333333
"1623";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.888888888888889
"1717";-3.20953005516471;3.20953005516471;0.01;18;"PK";0.944444444444444
"1814";-3.20953005516471;3.20953005516471;0.01;18;"PK";1
"1180";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.0526315789473684
"289";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.105263157894737
"384";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.157894736842105
"479";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.210526315789474
"574";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.263157894736842
"669";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.315789473684211
"764";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.368421052631579
"859";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.421052631578947
"954";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.473684210526316
"1049";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.526315789473684
"1181";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.578947368421053
"1242";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.631578947368421
"1337";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.684210526315789
"1433";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.736842105263158
"1529";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.789473684210526
"1624";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.842105263157895
"1718";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.894736842105263
"1815";-3.21733293859139;3.21733293859139;0.01;19;"PK";0.947368421052632
"1912";-3.21733293859139;3.21733293859139;0.01;19;"PK";1
"1182";-3.29052366785178;3.29052366785178;0.001;1;"PK";1
"1183";-3.46338370359024;3.46338370359024;0.001;2;"PK";0.5
"290";-3.46338370359024;3.46338370359024;0.001;2;"PK";1
"1184";-3.55412360485264;3.55412360485264;0.001;3;"PK";0.333333333333333
"291";-3.55412360485264;3.55412360485264;0.001;3;"PK";0.666666666666667
"385";-3.55412360485264;3.55412360485264;0.001;3;"PK";1
"1185";-3.6136105296759;3.6136105296759;0.001;4;"PK";0.25
"292";-3.6136105296759;3.6136105296759;0.001;4;"PK";0.5
"386";-3.6136105296759;3.6136105296759;0.001;4;"PK";0.75
"480";-3.6136105296759;3.6136105296759;0.001;4;"PK";1
"1186";-3.65692944202477;3.65692944202477;0.001;5;"PK";0.2
"293";-3.65692944202477;3.65692944202477;0.001;5;"PK";0.4
"387";-3.65692944202477;3.65692944202477;0.001;5;"PK";0.6
"481";-3.65692944202477;3.65692944202477;0.001;5;"PK";0.8
"575";-3.65692944202477;3.65692944202477;0.001;5;"PK";1
"1187";-3.69051460542941;3.69051460542941;0.001;6;"PK";0.166666666666667
"294";-3.69051460542941;3.69051460542941;0.001;6;"PK";0.333333333333333
"388";-3.69051460542941;3.69051460542941;0.001;6;"PK";0.5
"482";-3.69051460542941;3.69051460542941;0.001;6;"PK";0.666666666666667
"576";-3.69051460542941;3.69051460542941;0.001;6;"PK";0.833333333333333
"670";-3.69051460542941;3.69051460542941;0.001;6;"PK";1
"1188";-3.71767713996356;3.71767713996356;0.001;7;"PK";0.142857142857143
"295";-3.71767713996356;3.71767713996356;0.001;7;"PK";0.285714285714286
"389";-3.71767713996356;3.71767713996356;0.001;7;"PK";0.428571428571429
"483";-3.71767713996356;3.71767713996356;0.001;7;"PK";0.571428571428571
"577";-3.71767713996356;3.71767713996356;0.001;7;"PK";0.714285714285714
"671";-3.71767713996356;3.71767713996356;0.001;7;"PK";0.857142857142857
"765";-3.71767713996356;3.71767713996356;0.001;7;"PK";1
"1189";-3.74031856576079;3.74031856576079;0.001;8;"PK";0.125
"296";-3.74031856576079;3.74031856576079;0.001;8;"PK";0.25
"390";-3.74031856576079;3.74031856576079;0.001;8;"PK";0.375
"484";-3.74031856576079;3.74031856576079;0.001;8;"PK";0.5
"578";-3.74031856576079;3.74031856576079;0.001;8;"PK";0.625
"672";-3.74031856576079;3.74031856576079;0.001;8;"PK";0.75
"766";-3.74031856576079;3.74031856576079;0.001;8;"PK";0.875
"860";-3.74031856576079;3.74031856576079;0.001;8;"PK";1
"1190";-3.75962413251132;3.75962413251132;0.001;9;"PK";0.111111111111111
"297";-3.75962413251132;3.75962413251132;0.001;9;"PK";0.222222222222222
"391";-3.75962413251132;3.75962413251132;0.001;9;"PK";0.333333333333333
"485";-3.75962413251132;3.75962413251132;0.001;9;"PK";0.444444444444444
"579";-3.75962413251132;3.75962413251132;0.001;9;"PK";0.555555555555556
"673";-3.75962413251132;3.75962413251132;0.001;9;"PK";0.666666666666667
"767";-3.75962413251132;3.75962413251132;0.001;9;"PK";0.777777777777778
"861";-3.75962413251132;3.75962413251132;0.001;9;"PK";0.888888888888889
"955";-3.75962413251132;3.75962413251132;0.001;9;"PK";1
"1191";-3.77637875215795;3.77637875215795;0.001;10;"PK";0.1
"298";-3.77637875215795;3.77637875215795;0.001;10;"PK";0.2
"392";-3.77637875215795;3.77637875215795;0.001;10;"PK";0.3
"486";-3.77637875215795;3.77637875215795;0.001;10;"PK";0.4
"580";-3.77637875215795;3.77637875215795;0.001;10;"PK";0.5
"674";-3.77637875215795;3.77637875215795;0.001;10;"PK";0.6
"768";-3.77637875215795;3.77637875215795;0.001;10;"PK";0.7
"862";-3.77637875215795;3.77637875215795;0.001;10;"PK";0.8
"956";-3.77637875215795;3.77637875215795;0.001;10;"PK";0.9
"1050";-3.77637875215795;3.77637875215795;0.001;10;"PK";1
"1192";-3.79115284729343;3.79115284729343;0.001;11;"PK";0.0909090909090909
"299";-3.79115284729343;3.79115284729343;0.001;11;"PK";0.181818181818182
"393";-3.79115284729343;3.79115284729343;0.001;11;"PK";0.272727272727273
"487";-3.79115284729343;3.79115284729343;0.001;11;"PK";0.363636363636364
"581";-3.79115284729343;3.79115284729343;0.001;11;"PK";0.454545454545455
"675";-3.79115284729343;3.79115284729343;0.001;11;"PK";0.545454545454545
"769";-3.79115284729343;3.79115284729343;0.001;11;"PK";0.636363636363636
"863";-3.79115284729343;3.79115284729343;0.001;11;"PK";0.727272727272727
"957";-3.79115284729343;3.79115284729343;0.001;11;"PK";0.818181818181818
"1051";-3.79115284729343;3.79115284729343;0.001;11;"PK";0.909090909090909
"1193";-3.79115284729343;3.79115284729343;0.001;11;"PK";1
"1194";-3.80424241672226;3.80424241672226;0.001;12;"PK";0.0833333333333333
"2100";-3.80424241672226;3.80424241672226;0.001;12;"PK";0.166666666666667
"394";-3.80424241672226;3.80424241672226;0.001;12;"PK";0.25
"488";-3.80424241672226;3.80424241672226;0.001;12;"PK";0.333333333333333
"582";-3.80424241672226;3.80424241672226;0.001;12;"PK";0.416666666666667
"676";-3.80424241672226;3.80424241672226;0.001;12;"PK";0.5
"770";-3.80424241672226;3.80424241672226;0.001;12;"PK";0.583333333333333
"864";-3.80424241672226;3.80424241672226;0.001;12;"PK";0.666666666666667
"958";-3.80424241672226;3.80424241672226;0.001;12;"PK";0.75
"1052";-3.80424241672226;3.80424241672226;0.001;12;"PK";0.833333333333333
"1195";-3.80424241672226;3.80424241672226;0.001;12;"PK";0.916666666666667
"1243";-3.80424241672226;3.80424241672226;0.001;12;"PK";1
"1196";-3.81606315136211;3.81606315136211;0.001;13;"PK";0.0769230769230769
"2101";-3.81606315136211;3.81606315136211;0.001;13;"PK";0.153846153846154
"395";-3.81606315136211;3.81606315136211;0.001;13;"PK";0.230769230769231
"489";-3.81606315136211;3.81606315136211;0.001;13;"PK";0.307692307692308
"583";-3.81606315136211;3.81606315136211;0.001;13;"PK";0.384615384615385
"677";-3.81606315136211;3.81606315136211;0.001;13;"PK";0.461538461538462
"771";-3.81606315136211;3.81606315136211;0.001;13;"PK";0.538461538461539
"865";-3.81606315136211;3.81606315136211;0.001;13;"PK";0.615384615384615
"959";-3.81606315136211;3.81606315136211;0.001;13;"PK";0.692307692307692
"1053";-3.81606315136211;3.81606315136211;0.001;13;"PK";0.769230769230769
"1197";-3.81606315136211;3.81606315136211;0.001;13;"PK";0.846153846153846
"1244";-3.81606315136211;3.81606315136211;0.001;13;"PK";0.923076923076923
"1338";-3.81606315136211;3.81606315136211;0.001;13;"PK";1
"1198";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.0714285714285714
"2102";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.142857142857143
"396";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.214285714285714
"490";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.285714285714286
"584";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.357142857142857
"678";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.428571428571429
"772";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.5
"866";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.571428571428571
"960";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.642857142857143
"1054";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.714285714285714
"1199";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.785714285714286
"1245";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.857142857142857
"1339";-3.82677544807449;3.82677544807449;0.001;14;"PK";0.928571428571428
"1434";-3.82677544807449;3.82677544807449;0.001;14;"PK";1
"1200";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.0666666666666667
"2103";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.133333333333333
"397";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.2
"491";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.266666666666667
"585";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.333333333333333
"679";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.4
"773";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.466666666666667
"867";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.533333333333333
"961";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.6
"1055";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.666666666666667
"11100";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.733333333333333
"1246";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.8
"1340";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.866666666666667
"1435";-3.83655285140787;3.83655285140787;0.001;15;"PK";0.933333333333333
"1530";-3.83655285140787;3.83655285140787;0.001;15;"PK";1
"1201";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.0625
"2104";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.125
"398";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.1875
"492";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.25
"586";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.3125
"680";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.375
"774";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.4375
"868";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.5
"962";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.5625
"1056";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.625
"11101";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.6875
"1247";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.75
"1341";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.8125
"1436";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.875
"1531";-3.84553306905004;3.84553306905004;0.001;16;"PK";0.9375
"1625";-3.84553306905004;3.84553306905004;0.001;16;"PK";1
"1202";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.0588235294117647
"2105";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.117647058823529
"399";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.176470588235294
"493";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.235294117647059
"587";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.294117647058824
"681";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.352941176470588
"775";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.411764705882353
"869";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.470588235294118
"963";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.529411764705882
"1057";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.588235294117647
"11102";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.647058823529412
"1248";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.705882352941176
"1342";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.764705882352941
"1437";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.823529411764706
"1532";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.882352941176471
"1626";-3.85382738595115;3.85382738595115;0.001;17;"PK";0.941176470588235
"1719";-3.85382738595115;3.85382738595115;0.001;17;"PK";1
"1203";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.0555555555555556
"2106";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.111111111111111
"3100";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.166666666666667
"494";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.222222222222222
"588";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.277777777777778
"682";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.333333333333333
"776";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.388888888888889
"870";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.444444444444444
"964";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.5
"1058";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.555555555555556
"11103";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.611111111111111
"1249";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.666666666666667
"1343";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.722222222222222
"1438";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.777777777777778
"1533";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.833333333333333
"1627";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.888888888888889
"1720";-3.86152944973469;3.86152944973469;0.001;18;"PK";0.944444444444444
"1816";-3.86152944973469;3.86152944973469;0.001;18;"PK";1
"1204";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.0526315789473684
"2107";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.105263157894737
"3101";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.157894736842105
"495";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.210526315789474
"589";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.263157894736842
"683";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.315789473684211
"777";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.368421052631579
"871";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.421052631578947
"965";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.473684210526316
"1059";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.526315789473684
"11104";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.578947368421053
"1250";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.631578947368421
"1344";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.684210526315789
"1439";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.736842105263158
"1534";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.789473684210526
"1628";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.842105263157895
"1721";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.894736842105263
"1817";-3.86869392189791;3.86869392189791;0.001;19;"PK";0.947368421052632
"1913";-3.86869392189791;3.86869392189791;0.001;19;"PK";1
